"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AJ1","AK1","AL1","AM1","AN1","AT1","AT2","AT3","AT4","AT5","AU1","AU2","AU3","AU4","AW1","AW2","AW3","AW4","AX1","AX2","AX3","AX4","AX5","ED1","GA1","GA2","GA3","GD1","GD2","GD3","GD4","GE1","GF1","KA1","KA2","KA3","KA4","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MV1","MW1","MW2","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","WA1","REM","EQD"
"72327013897","2021-01-01T00:00:00","4","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-12","99999","V020","050,1,N,0041,1","99999,9,9,N","016000,1,9,9","+0050,1","+0028,1","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,9,+00150,1,99,9",,,,,,,"9,MSL   ,+99999,+99999","08,99,1,99,9,99,9,00150,1,99,9,99,9",,,,,,,,,,,,,,,"99999,9,09955,1","8,1,004,1,+999,9",,,,,,,,,,,,,,,,,"SYN05872327 32266 80508 10050 20028 39955 58004 92353 555 90100=",
"72327013897","2021-01-01T00:53:00","7","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","040,5,N,0046,5","00183,5,M,N","016093,5,N,5","+0050,5","+0028,5","99999,9","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00183,5,99,9",,,"4,99,1,+00183,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00183,1,99,9,99,9",,,,,,,,,,,,,,,"10207,5,09986,5",,,,,,,,,,,,,,,,,,"MET09712/31/20 18:53:03 METAR KBNA 010053Z 04009KT 10SM OVC006 05/03 A3014 RMK AO2 SLPNO T00500028 (CC)",
"72327013897","2021-01-01T01:53:00","7","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","040,5,N,0041,5","00183,5,M,N","016093,5,N,5","+0056,5","+0033,5","99999,9","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00183,5,99,9",,,"4,99,1,+00183,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00183,1,99,9,99,9",,,,,,,,,,,,,,,"10200,5,09979,5",,,,,,,,,,,,,,,,,,"MET09712/31/20 19:53:03 METAR KBNA 010153Z 04008KT 10SM OVC006 06/03 A3012 RMK AO2 SLPNO T00560033 (CC)",
"72327013897","2021-01-01T02:53:00","7","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","050,5,N,0031,5","00244,5,M,N","016093,5,N,5","+0061,5","+0033,5","99999,9","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00244,5,99,9","08,5,+00610,5,99,9",,"3,99,1,+00244,5,9","4,99,1,+00610,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00244,1,99,9,99,9",,,,,,,,,,,,,,,"10203,5,09983,5","5,9,006,9,+999,9",,,,,,,,,,,,,,,,,"MET11012/31/20 20:53:03 METAR KBNA 010253Z 05006KT 10SM BKN008 OVC020 06/03 A3013 RMK AO2 SLPNO T00610033 55006 (CC)",
"72327013897","2021-01-01T03:00:00","4","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-12","99999","V020","050,1,N,0031,1","99999,9,9,N","016000,1,9,9","+0061,1","+0033,1","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,9,+00250,1,99,9",,,,,,,"9,MSL   ,+99999,+99999","08,99,1,99,9,99,9,00250,1,99,9,99,9",,,,,,,,,,,,,,,"99999,9,09952,1","5,1,006,1,+999,9",,,,,,,,,,,,,,,,,"SYN05872327 32366 80506 10061 20033 39952 55006 90253 555 90103=",
"72327013897","2021-01-01T03:53:00","7","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","060,5,N,0031,5","00244,5,M,N","016093,5,N,5","+0061,5","+0039,5","99999,9","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00244,5,99,9",,,"4,99,1,+00244,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00244,1,99,9,99,9",,,,,,,,,,,,,,,"10196,5,09976,5",,,,,,,,,,,,,,,,,,"MET09712/31/20 21:53:03 METAR KBNA 010353Z 06006KT 10SM OVC008 06/04 A3011 RMK AO2 SLPNO T00610039 (CC)",
"72327013897","2021-01-01T04:13:00","7","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-16","KBNA ","V030","080,5,N,0015,5","00427,5,M,N","016093,5,N,5","+0067,5","+0039,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00244,5,99,9","08,5,+00427,5,99,9",,"2,99,1,+00244,5,9","4,99,1,+00427,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00244,1,99,9,99,9",,,,,,,,,,,,,,,"10196,5,09976,5",,,,,,,,,,,,,,,,,,"MET09812/31/20 22:13:03 SPECI KBNA 010413Z 08003KT 10SM SCT008 OVC014 07/04 A3011 RMK AO2 T00670039 (TM)",
"72327013897","2021-01-01T04:53:00","7","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","050,5,N,0036,5","00366,5,M,N","016093,5,N,5","+0067,5","+0044,5","99999,9","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00366,5,99,9",,,"4,99,1,+00366,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00366,1,99,9,99,9",,,,,,,,,,,,,,,"10190,5,09969,5",,,,,,,,,,,,,,,,,,"MET09712/31/20 22:53:03 METAR KBNA 010453Z 05007KT 10SM OVC012 07/04 A3009 RMK AO2 SLPNO T00670044 (TM)",
"72327013897","2021-01-01T05:16:00","7","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-16","KBNA ","V030","060,5,N,0026,5","00488,5,M,N","016093,5,N,5","+0067,5","+0044,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00488,5,99,9",,,"4,99,1,+00488,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00488,1,99,9,99,9",,,,,,,,,,,,,,,"10193,5,09973,5",,,,,,,,,,,,,,,,,,"MET09112/31/20 23:16:03 SPECI KBNA 010516Z 06005KT 10SM OVC016 07/04 A3010 RMK AO2 T00670044 (TM)",
"72327013897","2021-01-01T05:25:00","7","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-16","KBNA ","V030","040,5,N,0031,5","00427,5,M,N","016093,5,N,5","+0067,5","+0044,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00427,5,99,9",,,"4,99,1,+00427,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00427,1,99,9,99,9",,,,,,,,,,,,,,,"10190,5,09969,5",,,,,,,,,,,,,,,,,,"MET09112/31/20 23:25:03 SPECI KBNA 010525Z 04006KT 10SM OVC014 07/04 A3009 RMK AO2 T00670044 (TM)",
"72327013897","2021-01-01T05:46:00","7","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-16","KBNA ","V030","060,5,N,0026,5","00457,5,M,N","016093,5,N,5","+0072,5","+0044,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00457,5,99,9",,,"4,99,1,+00457,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00457,1,99,9,99,9",,,,,,,,,,,,,,,"10186,5,09966,5",,,,,,,,,,,,,,,,,,"MET09112/31/20 23:46:03 SPECI KBNA 010546Z 06005KT 10SM OVC015 07/04 A3008 RMK AO2 T00720044 (TM)",
"72327013897","2021-01-01T05:53:00","7","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","060,5,N,0015,5","00457,5,M,N","016093,5,N,5","+0072,5","+0050,5","99999,9","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00457,5,99,9",,,"4,99,1,+00457,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00457,1,99,9,99,9","060,M,+0072,1","060,N,+0050,1","240,M,+0072,1","240,N,+0050,1",,,,,,,,,,,"10186,5,09966,5","6,9,014,9,+999,9",,,,,,,,,,,,,,,,,"MET12512/31/20 23:53:03 METAR KBNA 010553Z 06003KT 10SM OVC015 07/05 A3008 RMK AO2 SLPNO T00720050 10072 20050 400720050 56014 (TM)",
"72327013897","2021-01-01T05:59:00","6","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","SOD  ","KBNA ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,"0000,9,I,999999,9,9",,,,"024,0000,9,I","AU,16,RA  ,5","AU,13,BR  ,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"240,M,+0072,A","240,N,+0050,5",,,,,,,,,,,"024,W,+0039,D,4","024,D,+0033,D,4",,,"09986,4,10247,4","09986,I,99999,9",,,,,,,,"1,24,00805,040,1629,5","2,24,00671,030,1554,5","3,24,00384,999,9999,I","024,X,100,D,4","024,N,065,D,4","024,M,089,D,4",,"SOD50024 HR MAX TEMP (F):45 24 HR MAX TEMP TIME (LST):2359 24 HR MIN TEMP (F):41 24 HR MIN TEMP TIME (LST):1915 PEAK WIND SPEED (MPH):18  PEAK WIND DIR (DEG):40  PEAK WIND TIME (LST):1629  FASTEST 2MIN SPEED (MPH):15 FASTEST 2MIN DIR (DEG):30  FASTEST 2MIN TIME (LST):1554 24 HR AVG TEMP (F):43 HEATING DEGREE DAYS:22  COOLING DEGREE DAYS:0   HOURLY INCREMENTAL PRECIPITATION VALUES (IN):    M    M    M    M    M    M    M    M    M    M    M    M    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","R01     N7GJS072R02     N7GKS075R03    457KAX004"
"72327013897","2021-01-01T05:59:00","6","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","SOM  ","KBNA ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,"00302,9,1314,9999,9999,U","11,U,09,U,02,U,00,U",,,,,,,,,,,,,,"0000,9,999999,I",,"0000,4,2525,9999,9999,U","744,0000,3,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"744,N,-0067,U","744,M,+1144,U","744,A,+0539,U","N,1,-0083,269999,U","M,9,+0217,109999,U",,,"01,U,00,U,19,U,00,U",,,,,,,"09980,U,10203,U","10339,290853,I,10081,232353,I",,,,,,,,,,,,,"SOM653PCP GT 24HRS:0.00 DAYS W/PCP >=.01:0  DAYS W/PCP >=.10:0  DAYS W/ PCP >=.50:0 DAYS W/PCP >=1.00:0 MSDP AMTS W/DATE-TIME TAGS:MIN:5 0.00    /     MIN:10 0.00    /     MIN:15 0.00    /     MIN:20 0.00    /     MIN:30 0.00    /     MIN:45 0.00    /     MIN:60 0.00    /     MIN:80 0.00    /     MIN:100 0.00    /     MIN:120 0.00    /     MIN:150 0.00    /     MIN:180 0.00    /     AVG DLY MIN:41.0  AVG DLY MAX:45.0  AVG MLY TMP:43.0  MIN TMP:41 DATE(S):31 MAX TMP:45  DATE(S):31 DAYS MAX <=32:0 DAYS MAX >=90:0  DAYS MIN <=32:0  DAYS MIN  <=0:0  DEP NORM:-2553 SEASON(JUL 1-JUN 30):0 DEP NORM:-25536 DEP NORM:-2553 SEASON(JAN 1-DEC 31):0 DEP NORM:-25536","R01  0.007A01001R02  0.007A02007R03  0.007A03013R04  0.007A04019R05  0.007A05026R06  0.007A06033R07  0.007A07039R08  0.007A08046R09  0.007A09052R10  0.007A10058R11  0.007A11065R12  0.007A12071R13 41 317KCN026R14 45 317KCX019R15     07KE1032R16     07KE3038"
"72327013897","2021-01-01T06:00:00","4","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-12","99999","V020","060,1,N,0015,1","99999,9,9,N","016000,1,9,9","+0072,1","+0050,1","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,9,+00450,1,99,9",,,,,,,"9,MSL   ,+99999,+99999","08,99,1,99,9,99,9,00450,1,99,9,99,9",,,,,,,,,,,,,,,"99999,9,09935,1","6,1,014,1,+999,9",,,,,,,,,,,,,,,,,"SYN05872327 32466 80603 10072 20050 39935 56014 90553 555 90106=",
"72327013897","2021-01-01T06:53:00","7","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","060,5,N,0021,5","00549,5,M,N","016093,5,N,5","+0072,5","+0056,5","10175,5","01,0008,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5",,,,"61,5",,,,,,,,,,"08,5,+00549,5,99,9",,,"4,99,1,+00549,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00549,1,99,9,99,9",,,,,,,,,,,,,,,"10173,5,09953,5",,,,,,,"61,5",,,,,,,,,,,"MET11401/01/21 00:53:02 METAR KBNA 010653Z 06004KT 10SM -RA OVC018 07/06 A3004 RMK AO2 RAB10 SLP175 P0002 T00720056 (TM)",
"72327013897","2021-01-01T07:41:00","7","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-16","KBNA ","V030","060,5,N,0031,5","00488,5,M,N","016093,5,N,5","+0078,5","+0056,5","99999,9","01,0005,3,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5",,,,"61,5",,,,,,,,,,"02,5,+00213,5,99,9","08,5,+00488,5,99,9",,"1,99,1,+00213,5,9","4,99,1,+00488,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9",,,,,,,,,,,,,,,"10163,5,09943,5",,,,,,,"61,5",,,,,,,,,,,"MET10801/01/21 01:41:02 SPECI KBNA 010741Z 06006KT 10SM -RA FEW007 OVC016 08/06 A3001 RMK AO2 P0002 T00780056 (TM)",
"72327013897","2021-01-01T07:53:00","7","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","050,5,N,0031,5","00488,5,M,N","011265,5,N,5","+0078,5","+0056,5","10158,5","01,0008,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5",,,,"61,5",,,,,,,,,,"02,5,+00213,5,99,9","08,5,+00488,5,99,9",,"1,99,1,+00213,5,9","4,99,1,+00488,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9",,,,,,,,,,,,,,,"10159,5,09939,5",,,,,,,"61,5",,,,,,,,,,,"MET11401/01/21 01:53:02 METAR KBNA 010753Z 05006KT 7SM -RA FEW007 OVC016 08/06 A3000 RMK AO2 SLP158 P0003 T00780056 (TM)",
"72327013897","2021-01-01T08:53:00","7","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","080,5,N,0031,5","00762,5,M,N","004023,5,N,5","+0078,5","+0061,5","10139,5","01,0046,9,5","03,0046,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0,02,0,0,1,5","0,0,00,1,0,1,5",,,"10,5","62,5",,,,,,,,,"04,5,+00518,5,99,9","07,5,+00762,5,99,9","08,5,+01189,5,99,9","2,99,1,+00518,5,9","3,99,1,+00762,5,9","4,99,1,+01189,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00518,1,99,9,99,9",,,,,,,,,,,,,,,"10139,5,09920,5","8,9,047,9,+999,9",,,,,,"65,5",,,,,,,,,,,"MET13901/01/21 02:53:02 METAR KBNA 010853Z 08006KT 2 1/2SM RA BR SCT017 BKN025 OVC039 08/06 A2994 RMK AO2 SLP139 P0013 60018 T00780061 58047 (TM)","Q01  00458PRCP03"
"72327013897","2021-01-01T09:00:00","4","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-12","99999","V020","080,1,N,0031,1","99999,9,9,N","004000,1,9,9","+0078,1","+0061,1","10139,1","03,0050,3,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,9,+00450,1,99,9",,,,,,,"9,MSL   ,+99999,+99999","08,99,1,99,9,99,9,00450,1,99,9,99,9",,,,,,,,,,,,,,,"99999,9,09889,1","8,1,047,1,+999,9",,,,,,"63,1",,,,,,,,,,,"SYN08672327 11440 80806 10078 20061 39889 40139 58047 60057 763// 90853 333 96010 555 90109=",
"72327013897","2021-01-01T09:01:00","7","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-16","KBNA ","V030","080,5,N,0046,5","00762,5,M,N","003219,5,N,5","+0083,5","+0067,5","99999,9","01,0017,3,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0,02,0,0,1,5","0,0,00,1,0,1,5",,,"10,5","62,5",,,,,,,,,"02,5,+00122,5,99,9","07,5,+00762,5,99,9","08,5,+01036,5,99,9","1,99,1,+00122,5,9","3,99,1,+00762,5,9","4,99,1,+01036,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00122,1,99,9,99,9",,,,,,,,,,,,,,,"10139,5,09920,5",,,,,,,"65,5",,,,,,,,,,,"MET11601/01/21 03:01:02 SPECI KBNA 010901Z 08009KT 2SM RA BR FEW004 BKN025 OVC034 08/07 A2994 RMK AO2 P0007 T00830067 (TM)",
"72327013897","2021-01-01T09:10:00","7","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-16","KBNA ","V030","080,5,N,0041,5","00488,5,M,N","006437,5,N,5","+0083,5","+0067,5","99999,9","01,0025,3,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5","0,0,00,1,0,1,5",,,"10,5","61,5",,,,,,,,,"04,5,+00122,5,99,9","07,5,+00488,5,99,9","08,5,+00701,5,99,9","2,99,1,+00122,5,9","3,99,1,+00488,5,9","4,99,1,+00701,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00122,1,99,9,99,9",,,,,,,,,,,,,,,"10135,5,09916,5",,,,,,,"61,5",,,,,,,,,,,"MET11701/01/21 03:10:02 SPECI KBNA 010910Z 08008KT 4SM -RA BR SCT004 BKN016 OVC023 08/07 A2993 RMK AO2 P0010 T00830067 (TM)",
"72327013897","2021-01-01T09:20:00","7","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-16","KBNA ","V030","080,5,N,0051,5","00122,5,M,N","012875,5,N,5","+0083,5","+0067,5","99999,9","01,0025,3,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5",,,,"61,5",,,,,,,,,,"07,5,+00122,5,99,9","07,5,+00488,5,99,9","08,5,+00701,5,99,9","3,99,1,+00122,5,9","3,99,1,+00488,5,9","4,99,1,+00701,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00122,1,99,9,99,9",,,,,,,,,,,,,,,"10132,5,09913,5",,,,,,,"61,5",,,,,,,,,,,"MET11401/01/21 03:20:02 SPECI KBNA 010920Z 08010KT 8SM -RA BKN004 BKN016 OVC023 08/07 A2992 RMK AO2 P0010 T00830067 (TM)",
"72327013897","2021-01-01T09:53:00","7","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","070,5,N,0021,5","00122,5,M,N","016093,5,N,5","+0089,5","+0072,5","10127,5","01,0013,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00122,5,99,9",,,"4,99,1,+00122,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00122,1,99,9,99,9",,,,,,,,,,,,,,,"10125,5,09906,5",,,,,,,,,,,,,,,,,,"MET11001/01/21 03:53:02 METAR KBNA 010953Z 07004KT 10SM OVC004 09/07 A2990 RMK AO2 RAE35 SLP127 P0010 T00890072 (TM)",
"72327013897","2021-01-01T10:51:00","6","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-16","KBNA ","V030","080,5,N,0031,5","00152,5,M,N","016093,5,N,5","+0090,5","+0080,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00152,5,99,9","08,5,+00335,5,99,9",,"3,99,1,+00152,5,9","4,99,1,+00335,5,9",,,,,,,,,,,,,,,,,,,"10119,5,09900,5",,,,,,,,,,,,,,,,,,"MET12001/01/21 04:51:02 SPECI KBNA 011051Z 08006KT 10SM BKN005 OVC011 09/08 A2988 RMK AO2 RAB01E26 CIG 003V007 P0003 FIBI (TM)",
"72327013897","2021-01-01T10:53:00","7","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","090,5,N,0026,5","00152,5,M,N","016093,5,N,5","+0094,5","+0078,5","10119,5","01,0005,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00152,5,99,9","08,5,+00305,5,99,9",,"3,99,1,+00152,5,9","4,99,1,+00305,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9",,,,,,,,,,,,,,,"10119,5,09900,5",,,,,,,,,,,,,,,,,,"MET12001/01/21 04:53:02 METAR KBNA 011053Z 09005KT 10SM BKN005 OVC010 09/08 A2988 RMK AO2 RAB01E26 SLP119 P0003 T00940078 (TM)",
"72327013897","2021-01-01T11:53:00","7","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","080,5,N,0015,5","00152,5,M,N","016093,5,N,5","+0100,5","+0083,5","10112,5","01,0000,2,5","06,0079,9,1","24,9999,1,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00152,5,99,9",,,"4,99,1,+00152,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","060,M,+0100,1","060,N,+0072,1",,,,,,,,,,,,,"10112,5,09893,5","6,9,026,9,+999,9",,,,,,,,,,,,,,,,,"MET14301/01/21 05:53:02 METAR KBNA 011153Z 08003KT 10SM OVC005 10/08 A2986 RMK AO2 RAB37E52 SLP112 P0000 60031 7//// T01000083 10100 20072 56026 (TM)","Q01  00788PRCP06"
"72327013897","2021-01-01T12:00:00","4","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-12","99999","V020","080,1,N,0015,1","99999,9,9,N","016000,1,9,9","+0100,1","+0083,1","10112,1","06,0080,3,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,9,+00150,1,99,9",,,,,,,"9,MSL   ,+99999,+99999","08,99,1,99,9,99,9,00150,1,99,9,99,9","240,N,+0050,1",,,,,,,,,,,,,,"99999,9,09862,1","6,1,026,1,+999,9",,,,,,,,,,,,,,,,,"SYN08672327 12266 80803 10100 20083 39862 40112 56026 60081 91153 333 10072 20050 555 90112=","Q017.2   2EATMX "
"72327013897","2021-01-01T12:05:00","7","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-16","KBNA ","V030","090,5,N,0015,5","00122,5,M,N","011265,5,N,5","+0100,5","+0083,5","99999,9","01,0000,2,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5",,,,"61,5",,,,,,,,,,"07,5,+00122,5,99,9","07,5,+00274,5,99,9","08,5,+00457,5,99,9","3,99,1,+00122,5,9","3,99,1,+00274,5,9","4,99,1,+00457,5,9",,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00122,1,99,9,99,9",,,,,,,,,,,,,,,"10112,5,09893,5",,,,,,,"61,5",,,,,,,,,,,"MET12201/01/21 06:05:02 SPECI KBNA 011205Z 09003KT 7SM -RA BKN004 BKN009 OVC015 10/08 A2986 RMK AO2 RAB01 P0000 T01000083 $ (CC)",
"72327013897","2021-01-01T12:21:00","7","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-16","KBNA ","V030","090,5,N,0015,5","00152,5,M,N","012875,5,N,5","+0100,5","+0089,5","99999,9","01,0002,3,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00152,5,99,9","08,5,+00518,5,99,9",,"3,99,1,+00152,5,9","4,99,1,+00518,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9",,,,,,,,,,,,,,,"10108,5,09890,5",,,,,,,,,,,,,,,,,,"MET11401/01/21 06:21:02 SPECI KBNA 011221Z 09003KT 8SM BKN005 OVC017 10/09 A2985 RMK AO2 RAB01E17 P0001 T01000089 $ (CC)",
"72327013897","2021-01-01T12:44:00","7","36.11054","-86.68815","178.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-16","KBNA ","V030","999,9,C,0000,5","00122,5,M,N","006437,5,N,5","+0100,5","+0089,5","99999,9","01,0007,3,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5","0,0,00,1,0,1,5",,,"10,5","61,5",,,,,,,,,"08,5,+00122,5,99,9",,,"4,99,1,+00122,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,00122,1,99,9,99,9",,,,,,,,,,,,,,,"10108,5,09890,5",,,,,,,"61,5",,,,,,,,,,,"MET11701/01/21 06:44:02 SPECI KBNA 011244Z 00000KT 4SM -RA BR OVC004 10/09 A2985 RMK AO2 RAB01E17B27 P0003 T01000089 $ (CC)",
