"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AJ1","AK1","AL1","AM1","AN1","AT1","AT2","AT3","AT4","AT5","AU1","AU2","AU3","AU4","AW1","AW2","AW3","AW4","AW5","AX1","AX2","AX3","AX4","ED1","GA1","GA2","GA3","GD1","GD2","GD3","GD4","GE1","GF1","KA1","KA2","KA3","KA4","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MV1","MW1","MW2","MW3","MW4","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","WA1","REM","EQD"
"72327013897","2020-01-01T00:00:00","4","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-12","99999","V020","280,1,N,0046,1","99999,9,9,N","016000,1,9,9","+0083,1","-0056,1","10161,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120,M,+0106,1","120,N,+0044,1",,,,,,,,,,,,,"99999,9,09908,1","3,1,014,1,+999,9",,,,,,,,,,,,,,,,,,,"SYN08072327 32966 02809 10083 21056 39908 40161 53014 92353 333 10106 20044 555 90100=",
"72327013897","2020-01-01T00:53:00","7","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","270,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0072,5","-0050,5","10166,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10166,5,09946,5",,,,,,,,,,,,,,,,,,,,"MET09712/31/19 18:53:03 METAR KBNA 010053Z 27005KT 10SM CLR 07/M05 A3002 RMK AO2 SLP166 T00721050 (BLL)",
"72327013897","2020-01-01T01:53:00","7","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","280,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0061,5","-0050,5","10171,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10169,5,09949,5",,,,,,,,,,,,,,,,,,,,"MET09712/31/19 19:53:03 METAR KBNA 010153Z 28006KT 10SM CLR 06/M05 A3003 RMK AO2 SLP171 T00611050 (BLL)",
"72327013897","2020-01-01T02:53:00","7","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","220,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0050,5","-0050,5","10173,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10173,5,09953,5","1,9,012,9,+999,9",,,,,,,,,,,,,,,,,,,"MET10312/31/19 20:53:03 METAR KBNA 010253Z 22003KT 10SM CLR 05/M05 A3004 RMK AO2 SLP173 T00501050 51012 (BLL)",
"72327013897","2020-01-01T03:00:00","4","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-12","99999","V020","220,1,N,0015,1","99999,9,9,N","016000,1,9,9","+0050,1","-0050,1","10173,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99999,9,09922,1","1,1,012,1,+999,9",,,,,,,,,,,,,,,,,,,"SYN06472327 32966 02203 10050 21050 39922 40173 51012 90253 555 90103=",
"72327013897","2020-01-01T03:53:00","7","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","220,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0050,5","-0050,5","10174,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10173,5,09953,5",,,,,,,,,,,,,,,,,,,,"MET09712/31/19 21:53:03 METAR KBNA 010353Z 22004KT 10SM CLR 05/M05 A3004 RMK AO2 SLP174 T00501050 (BLL)",
"72327013897","2020-01-01T04:53:00","7","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","220,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0044,5","-0050,5","10172,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10173,5,09953,5",,,,,,,,,,,,,,,,,,,,"MET09612/31/19 22:53:03 METAR KBNA 010453Z 22005KT 10SM CLR 04/M05 A3004 RMK AO2 SLP172 T00441050 (TM)",
"72327013897","2020-01-01T05:53:00","7","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","250,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0056,5","-0050,5","10170,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0083,1","060,N,+0033,1","240,M,+0106,1","240,N,+0033,1",,,,,,,,,,,"10169,5,09949,5","8,9,003,9,+999,9",,,,,,,,,,,,,,,,,,,"MET12412/31/19 23:53:03 METAR KBNA 010553Z 25005KT 10SM CLR 06/M05 A3003 RMK AO2 SLP170 T00561050 10083 20033 401060033 58003 (TM)",
"72327013897","2020-01-01T05:59:00","6","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","SOD  ","KBNA ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,"0000,9,5,999999,9,9",,,,"024,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,M,+0106,5","240,N,+0033,5",,,,,,,,,,,"024,W,+0028,D,4","024,D,-0039,D,4",,,"09939,4,10152,4","09939,4,10129,4",,,,,,,,,,"1,24,01207,290,9999,5","2,24,00894,280,9999,5","3,24,00384,999,9999,5","024,X,069,D,4","024,N,035,D,4","024,M,047,D,4",,"SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 5124 HR MIN TEMP (F): 38AVERAGE STATION PRESSURE:29.350 MINIMUM SEA LEVEL PRESSURE:29.91 TIME OF OCCURRENCE:0143 PEAK WIND SPEED (MPH): 27 PEAK WIND DIR (DEG):290 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 20FASTEST 2MIN DIR (DEG):280 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 8.6 24 HR AVG TEMP (F): 45DEPART FROM NORMAL:  7  HEATING DEGREE DAYS: 20 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):51  LATEST NIGHT MIN TEMP(1900-0800 LST):40 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00",
"72327013897","2020-01-01T05:59:00","6","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","SOM  ","KBNA ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,"01270,9,A","00643,9,2929,9999,9999,5","12,5,04,5,03,5,02,5","005,0038,9,161657,5","010,0058,9,161657,5","015,0071,9,161702,5","020,0089,9,291526,5","030,0119,9,291536,5","045,0150,9,291537,5","060,0180,9,291547,5","080,0224,9,291611,5","100,0254,9,291646,5","120,0302,9,291706,5","150,0351,9,291709,5","180,0386,9,291702,5",,"0000,9,999999,I",,"0000,4,1717,9999,9999,I","744,0000,3,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"744,N,+0383,5","744,M,+1439,5","744,A,+0911,5","N,9,-0050,199999,5","M,9,+0227,289999,5","744,H,0503,6","744,C,0000,5","00,U,00,U,07,U,00,U",,,,,,,"09970,U,10193,U","10359,111108,U,10007,291953,U",,,,,,,,,,,,,,,"SOM793PCP MTOT:5.00 PCP GT 24HRS:2.53 DATE(S):29 DAYS W/PCP >=.01:12 DAYS W/PCP >=.10:4  DAYS W/ PCP >=.50:3 DAYS W/PCP >=1.00:2 MSDP AMTS W/DATE-TIME TAGS:MIN:5 0.15  16/1657 MIN:10 0.23  16/1657 MIN:15 0.28  16/1702 MIN:20 0.35  29/1526 MIN:30 0.47  29/1536 MIN:45 0.59  29/1537 MIN:60 0.71  29/1547 MIN:80 0.88  29/1611 MIN:100 1.00  29/1646 MIN:120 1.19  29/1706 MIN:150 1.38  29/1709 MIN:180 1.52  29/1702 AVG DLY MIN:38.9  AVG DLY MAX:57.9  AVG MLY TMP:48.4  MIN TMP:23 DATE(S):19 MAX TMP:73  DATE(S):28 DAYS MAX <=32:0 DAYS MAX >=90:0  DAYS MIN <=32:7  DAYS MIN  <=0:0  AVG STP:29.445 LWST SLP:29.53 DATE/TIME:291945 HGST SLP:30.59 DATE/TIME:111108 HDD MTH TOT:503 DEP NORM:-2553 SEASON(JUL 1-JUN 30):1205 DEP NORM:-25536 CDD MTH TOT:0 DEP NORM:-2553 SEASON(JAN 1-DEC 31):2234 DEP NORM:-25536","R01  5.007ABP070R02   5037KDH044"
"72327013897","2020-01-01T06:00:00","4","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-12","99999","V020","250,1,N,0026,1","99999,9,9,N","016000,1,9,9","+0056,1","-0050,1","10170,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,M,+0089,1","240,N,+0033,1",,,,,,,,,,,,,"99999,9,09918,1","8,1,003,1,+999,9",,,,,,,,,,,,,,,,,,,"SYN08072327 32966 02505 10056 21050 39918 40170 58003 90553 333 10089 20033 555 90106=",
"72327013897","2020-01-01T06:53:00","7","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","240,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0050,5","-0056,5","10165,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10163,5,09943,5",,,,,,,,,,,,,,,,,,,,"MET09101/01/20 00:53:02 METAR KBNA 010653Z 24003KT 10SM CLR 05/M06 A3001 RMK AO2 SLP165 T00501056",
"72327013897","2020-01-01T07:53:00","7","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","250,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0044,5","-0056,5","10168,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10166,5,09946,5",,,,,,,,,,,,,,,,,,,,"MET09101/01/20 01:53:02 METAR KBNA 010753Z 25003KT 10SM CLR 04/M06 A3002 RMK AO2 SLP168 T00441056",
"72327013897","2020-01-01T08:53:00","7","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","210,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0022,5","-0050,5","10167,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10166,5,09946,5","6,9,003,9,+999,9",,,,,,,,,,,,,,,,,,,"MET09701/01/20 02:53:02 METAR KBNA 010853Z 21004KT 10SM CLR 02/M05 A3002 RMK AO2 SLP167 T00221050 56003",
"72327013897","2020-01-01T09:00:00","4","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-12","99999","V020","210,1,N,0021,1","99999,9,9,N","016000,1,9,9","+0022,1","-0050,1","10167,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99999,9,09915,1","6,1,003,1,+999,9",,,,,,,,,,,,,,,,,,,"SYN06472327 32966 02104 10022 21050 39915 40167 56003 90853 555 90109=",
"72327013897","2020-01-01T09:53:00","7","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","220,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0028,5","-0050,5","10167,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10166,5,09946,5",,,,,,,,,,,,,,,,,,,,"MET09101/01/20 03:53:02 METAR KBNA 010953Z 22004KT 10SM CLR 03/M05 A3002 RMK AO2 SLP167 T00281050",
"72327013897","2020-01-01T10:53:00","7","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","210,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0022,5","-0044,5","10172,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10169,5,09949,5",,,,,,,,,,,,,,,,,,,,"MET09101/01/20 04:53:02 METAR KBNA 011053Z 21004KT 10SM CLR 02/M04 A3003 RMK AO2 SLP172 T00221044",
"72327013897","2020-01-01T11:53:00","7","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","210,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0011,5","-0044,5","10177,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0056,1","060,N,+0011,1",,,,,,,,,,,,,"10176,5,09956,5","3,9,009,9,+999,9",,,,,,,,,,,,,,,,,,,"MET10901/01/20 05:53:02 METAR KBNA 011153Z 21004KT 10SM CLR 01/M04 A3005 RMK AO2 SLP177 T00111044 10056 20011 53009",
"72327013897","2020-01-01T12:00:00","4","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-12","99999","V020","210,1,N,0021,1","99999,9,9,N","016000,1,9,9","+0011,1","-0044,1","10177,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,M,+0106,1","240,N,+0011,1",,,,,,,,,,,,,"99999,9,09925,1","3,1,009,1,+999,9",,,,,,,,,,,,,,,,,,,"SYN08072327 32966 02104 10011 21044 39925 40177 53009 91153 333 10106 20011 555 90112=",
"72327013897","2020-01-01T12:53:00","7","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","210,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0017,5","-0044,5","10182,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06706,5,99,9",,,"1,99,1,+06706,5,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,06706,1,99,9,99,9",,,,,,,,,,,,,,,"10179,5,09959,5",,,,,,,,,,,,,,,,,,,,"MET09401/01/20 06:53:02 METAR KBNA 011253Z 21005KT 10SM FEW220 02/M04 A3006 RMK AO2 SLP182 T00171044","D01      0ADE726"
"72327013897","2020-01-01T13:53:00","7","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","190,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0017,5","-0039,5","10183,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06706,5,99,9","02,5,+07620,5,99,9",,"1,99,1,+06706,5,9","1,99,1,+07620,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,06706,1,99,9,99,9",,,,,,,,,,,,,,,"10183,5,09963,5",,,,,,,,,,,,,,,,,,,,"MET10101/01/20 07:53:02 METAR KBNA 011353Z 19004KT 10SM FEW220 FEW250 02/M04 A3007 RMK AO2 SLP183 T00171039","D01      0ADE726"
"72327013897","2020-01-01T14:53:00","7","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","190,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0044,5","-0033,5","10188,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,"1,99,1,+07620,5,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,07620,1,99,9,99,9",,,,,,,,,,,,,,,"10186,5,09966,5","1,9,010,9,+999,9",,,,,,,,,,,,,,,,,,,"MET10001/01/20 08:53:02 METAR KBNA 011453Z 19004KT 10SM FEW250 04/M03 A3008 RMK AO2 SLP188 T00441033 51010","D01      0ADE726"
"72327013897","2020-01-01T15:00:00","4","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-12","99999","V020","190,1,N,0021,1","22000,1,9,N","016000,1,9,9","+0044,1","-0033,1","10188,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,MSL   ,+99999,+99999","02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"99999,9,09935,1","1,1,010,1,+999,9",,,,,,,,,,,,,,,,,,,"SYN06472327 32966 21904 10044 21033 39935 40188 51010 91453 555 90115=",
"72327013897","2020-01-01T15:53:00","7","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","200,5,N,0015,5","07620,5,M,N","016093,5,N,5","+0061,5","-0033,5","10189,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+07620,5,99,9",,,"3,99,1,+07620,5,9",,,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,07620,1,99,9,99,9",,,,,,,,,,,,,,,"10190,5,09969,5",,,,,,,,,,,,,,,,,,,,"MET09401/01/20 09:53:02 METAR KBNA 011553Z 20003KT 10SM BKN250 06/M03 A3009 RMK AO2 SLP189 T00611033",
"72327013897","2020-01-01T16:53:00","7","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","220,5,N,0026,5","07620,5,M,N","016093,5,N,5","+0067,5","-0039,5","10183,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06096,5,99,9","07,5,+07620,5,99,9",,"1,99,1,+06096,5,9","3,99,1,+07620,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,06096,1,99,9,99,9",,,,,,,,,,,,,,,"10183,5,09963,5",,,,,,,,,,,,,,,,,,,,"MET10101/01/20 10:53:02 METAR KBNA 011653Z 22005KT 10SM FEW200 BKN250 07/M04 A3007 RMK AO2 SLP183 T00671039",
"72327013897","2020-01-01T17:53:00","7","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","200,5,N,0036,5","07620,5,M,N","016093,5,N,5","+0078,5","-0044,5","10173,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06096,5,99,9","07,5,+07620,5,99,9",,"1,99,1,+06096,5,9","3,99,1,+07620,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,06096,1,99,9,99,9","060,M,+0083,1","060,N,+0006,1",,,,,,,,,,,,,"10173,5,09953,5","8,9,013,9,+999,9",,,,,,,,,,,,,,,,,,,"MET11901/01/20 11:53:02 METAR KBNA 011753Z 20007KT 10SM FEW200 BKN250 08/M04 A3004 RMK AO2 SLP173 T00781044 10083 20006 58013",
"72327013897","2020-01-01T18:00:00","4","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-12","99999","V020","200,1,N,0036,1","99999,9,9,N","016000,1,9,9","+0078,1","-0044,1","10173,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,MSL   ,+99999,+99999","06,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0083,1","120,N,+0006,1",,,,,,,,,,,,,"99999,9,09922,1","8,1,013,1,+999,9",,,,,,,,,,,,,,,,,,,"SYN08072327 32966 62007 10078 21044 39922 40173 58013 91753 333 10083 20006 555 90118=",
"72327013897","2020-01-01T18:53:00","7","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","210,5,N,0031,5","07620,5,M,N","016093,5,N,5","+0089,5","-0056,5","10158,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06096,5,99,9","07,5,+07620,5,99,9",,"1,99,1,+06096,5,9","3,99,1,+07620,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,06096,1,99,9,99,9",,,,,,,,,,,,,,,"10159,5,09939,5",,,,,,,,,,,,,,,,,,,,"MET10101/01/20 12:53:02 METAR KBNA 011853Z 21006KT 10SM FEW200 BKN250 09/M06 A3000 RMK AO2 SLP158 T00891056",
"72327013897","2020-01-01T19:53:00","7","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","200,5,N,0015,5","07620,5,M,N","016093,5,N,5","+0106,5","-0067,5","10152,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06096,5,99,9","07,5,+07620,5,99,9",,"1,99,1,+06096,5,9","3,99,1,+07620,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,06096,1,99,9,99,9",,,,,,,,,,,,,,,"10152,5,09933,5",,,,,,,,,,,,,,,,,,,,"MET10101/01/20 13:53:02 METAR KBNA 011953Z 20003KT 10SM FEW200 BKN250 11/M07 A2998 RMK AO2 SLP152 T01061067",
"72327013897","2020-01-01T20:53:00","7","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","220,5,N,0021,5","07620,5,M,N","016093,5,N,5","+0111,5","-0078,5","10155,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+06096,5,99,9","07,5,+07620,5,99,9",,"2,99,1,+06096,5,9","3,99,1,+07620,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,06096,1,99,9,99,9",,,,,,,,,,,,,,,"10152,5,09933,5","5,9,018,9,+999,9",,,,,,,,,,,,,,,,,,,"MET10701/01/20 14:53:02 METAR KBNA 012053Z 22004KT 10SM SCT200 BKN250 11/M08 A2998 RMK AO2 SLP155 T01111078 55018",
"72327013897","2020-01-01T21:00:00","4","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-12","99999","V020","220,1,N,0021,1","99999,9,9,N","016000,1,9,9","+0111,1","-0078,1","10155,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,MSL   ,+99999,+99999","06,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"99999,9,09902,1","5,1,018,1,+999,9",,,,,,,,,,,,,,,,,,,"SYN06472327 32966 62204 10111 21078 39902 40155 55018 92053 555 90121=",
"72327013897","2020-01-01T21:53:00","7","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","190,5,N,0041,5","07620,5,M,N","016093,5,N,5","+0100,5","-0056,5","10153,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+06706,5,99,9","07,5,+07620,5,99,9",,"2,99,1,+06706,5,9","3,99,1,+07620,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,06706,1,99,9,99,9",,,,,,,,,,,,,,,"10152,5,09933,5",,,,,,,,,,,,,,,,,,,,"MET10101/01/20 15:53:02 METAR KBNA 012153Z 19008KT 10SM SCT220 BKN250 10/M06 A2998 RMK AO2 SLP153 T01001056",
"72327013897","2020-01-01T22:53:00","7","36.11889","-86.68917","182.9","NASHVILLE INTERNATIONAL AIRPORT, TN US","FM-15","KBNA ","V030","160,5,N,0021,5","07620,5,M,N","016093,5,N,5","+0089,5","-0061,5","10145,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+06096,5,99,9","07,5,+07620,5,99,9",,"2,99,1,+06096,5,9","3,99,1,+07620,5,9",,,"9,MSL   ,+99999,+99999","99,99,9,99,9,99,9,06096,1,99,9,99,9",,,,,,,,,,,,,,,"10142,5,09923,5",,,,,,,,,,,,,,,,,,,,"MET10701/01/20 16:53:02 METAR KBNA 012253Z 16004KT 10SM SCT200 BKN250 09/M06 A2995 RMK AO2 SLP145 T00891061 (BLL)",
