datetime,airport,station,lat,lon,elev_m,wind_dir_deg,wind_speed_ms,vis_m,ceiling_m,ceiling_unlimited,temp_c,dewpoint_c,slp_hpa,precip_mm_1h,precip_mm_6h,precip_mm_24h
2020-01-01 00:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,7620,False,12.8,-2.8,1021.8,0.0,,
2020-01-01 01:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,220,0.5,16093,7620,False,12.2,-1.1,1022.0,0.0,,
2020-01-01 02:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,210,0.5,16093,7620,False,11.7,0.6,1022.0,0.0,,
2020-01-01 03:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,220,0.5,16093,1981,False,11.7,1.7,1022.0,0.0,,
2020-01-01 04:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,240,0.5,16093,1981,False,11.7,2.2,1022.0,0.0,,
2020-01-01 05:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,,,True,,,,,,
2020-01-01 06:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,230,0.5,16093,1829,False,11.7,2.8,1020.8,0.0,,
2020-01-01 07:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,190,0.5,12875,1829,False,11.7,3.9,1020.1,0.0,,
2020-01-01 08:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,14484,1829,False,12.2,2.2,1020.3,0.0,,
2020-01-01 09:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,330,0.5,12875,1829,False,11.7,3.9,1020.3,0.0,,
2020-01-01 10:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,11265,1676,False,12.2,3.3,1019.2,0.0,,
2020-01-01 11:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,120,0.5,11265,1676,False,11.7,3.9,1018.2,0.0,,
2020-01-01 12:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,60,0.5,16093,1524,False,12.2,2.8,1018.6,0.0,,
2020-01-01 13:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,90,0.5,16093,1524,False,12.8,2.2,1018.4,0.0,,
2020-01-01 14:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,90,0.5,16093,1524,False,13.3,3.3,1018.5,0.0,,
2020-01-01 15:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,90,0.5,16093,1524,False,13.9,3.3,1019.2,0.0,,
2020-01-01 16:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,90,0.5,16093,1463,False,13.9,2.2,1018.7,0.0,,
2020-01-01 17:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,120,0.5,16093,1280,False,14.4,5.6,1016.8,0.0,,
2020-01-01 18:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,130,0.5,16093,1067,False,14.4,7.2,1015.5,0.0,,
2020-01-01 19:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,130,0.5,16093,2134,False,15.6,8.3,1014.0,0.0,,
2020-01-01 20:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,130,0.5,16093,914,False,16.1,8.3,,,,
2020-01-01 21:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,100,0.5,16093,884,False,15.6,10.0,1012.7,0.0,,
2020-01-01 22:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,110,0.5,16093,823,False,15.6,10.0,1011.7,0.0,,
2020-01-01 23:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,130,0.5,16093,732,False,15.0,11.7,1012.1,0.5,0.3,
2020-01-02 00:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,130,0.5,14484,3048,False,14.4,12.2,,1.0,,
2020-01-02 01:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,50,0.5,16093,610,False,14.4,12.8,,0.0,,
2020-01-02 02:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,100,0.5,9656,2743,False,15.0,13.3,,1.0,,
2020-01-02 03:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,120,0.5,6437,1981,False,15.0,13.9,1010.8,2.8,,
2020-01-02 04:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,130,0.5,12875,1981,False,15.6,13.9,1010.5,1.0,,
2020-01-02 05:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,,,True,,,,,,6.9
2020-01-02 06:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,90,0.5,14484,122,False,15.6,14.4,,0.2,,
2020-01-02 07:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,120,0.5,11265,91,False,15.6,14.4,1007.6,0.0,,
2020-01-02 08:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,11265,91,False,16.1,14.4,1007.3,0.0,,
2020-01-02 09:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,120,0.5,6437,91,False,16.1,15.0,1006.6,0.0,,
2020-01-02 10:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,100,0.5,402,61,False,16.1,15.0,,,,
2020-01-02 11:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,140,0.5,402,61,False,15.6,15.0,1005.6,0.0,0.3,7.1
2020-01-02 12:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,140,0.5,402,61,False,15.6,15.0,1005.7,0.0,,
2020-01-02 13:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,170,0.5,402,91,False,15.6,15.0,1006.7,0.0,,
2020-01-02 14:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,402,61,False,16.1,15.6,1006.7,0.0,,
2020-01-02 15:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,110,0.5,402,61,False,16.1,15.0,1006.7,0.0,,
2020-01-02 16:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,150,0.5,1207,61,False,16.7,15.6,,0.0,,
2020-01-02 17:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,160,0.5,402,61,False,17.2,16.1,,,,
2020-01-02 18:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,8047,122,False,17.8,17.2,,,,
2020-01-02 19:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,260,0.5,8047,152,False,18.3,17.2,1003.9,0.3,,
2020-01-02 20:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,12875,396,False,18.3,16.7,,0.0,,
2020-01-02 21:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,230,0.5,16093,427,False,18.3,16.7,,,,
2020-01-02 22:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,220,0.5,16093,2743,False,18.3,16.1,,,,
2020-01-02 23:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,140,0.5,16093,2438,False,17.8,16.1,1004.1,0.0,0.3,
2020-01-03 00:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,120,0.5,16093,2743,False,17.8,16.7,1004.0,0.3,,
2020-01-03 01:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,170,0.5,16093,2591,False,18.3,16.1,1005.3,0.0,,
2020-01-03 02:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,190,0.5,16093,3353,False,17.8,15.6,1005.9,0.3,,
2020-01-03 03:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,200,0.5,16093,3353,False,17.2,15.6,1006.5,0.0,,
2020-01-03 04:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,200,0.5,16093,,False,15.6,14.4,1006.8,0.0,,
2020-01-03 05:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,,,True,,,,,,1.0
2020-01-03 06:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,4267,False,15.6,14.4,1007.0,0.0,,
2020-01-03 07:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,4023,4267,False,15.0,14.0,,,,
2020-01-03 08:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,190,0.5,2414,,False,13.9,13.3,,,,
2020-01-03 09:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,90,0.5,8047,4267,False,13.0,12.0,,,,
2020-01-03 10:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,200,0.5,8047,4267,False,13.3,12.8,1008.7,0.0,,
2020-01-03 11:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,4267,False,13.9,12.8,1009.4,0.0,,0.8
2020-01-03 12:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,250,0.5,16093,4267,False,13.9,13.3,1010.3,0.0,,
2020-01-03 13:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,250,0.5,11265,4267,False,13.9,12.8,1010.5,0.0,,
2020-01-03 14:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,270,0.5,16093,4267,False,15.0,13.3,1011.3,0.0,,
2020-01-03 15:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,290,0.5,16093,7620,False,16.1,13.3,1012.5,0.0,,
2020-01-03 16:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,300,0.5,16093,,False,18.3,9.4,1012.7,0.0,,
2020-01-03 17:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,300,0.5,16093,3658,False,19.4,8.9,1012.9,0.0,,
2020-01-03 18:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,250,0.5,16093,,False,20.0,8.9,1012.3,0.0,,
2020-01-03 19:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,280,0.5,16093,,False,20.6,8.9,1012.2,0.0,,
2020-01-03 20:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,280,0.5,16093,,False,20.6,6.7,1012.8,0.0,,
2020-01-03 21:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,290,0.5,16093,,False,19.4,8.3,1013.7,0.0,,
2020-01-03 22:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,330,0.5,16093,,False,15.0,8.9,1015.8,0.0,,
2020-01-03 23:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,320,0.5,16093,640,False,14.4,8.9,,,,
2020-01-04 00:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,310,0.5,16093,,False,13.9,8.9,,,,
2020-01-04 01:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,290,0.5,16093,,False,12.2,8.3,1019.2,0.0,,
2020-01-04 02:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,280,0.5,16093,,False,12.2,8.3,1020.3,0.0,,
2020-01-04 03:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,270,0.5,16093,,False,12.2,8.3,1021.3,0.0,,
2020-01-04 04:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,310,0.5,16093,,False,13.3,6.7,1022.1,0.0,,
2020-01-04 05:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,,,True,,,,,,0.0
2020-01-04 06:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,330,0.5,16093,,False,11.7,3.3,1022.8,0.0,,
2020-01-04 07:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,320,0.5,16093,,False,11.1,2.2,1023.1,0.0,,
2020-01-04 08:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,320,0.5,16093,,False,10.6,2.2,1023.6,0.0,,
2020-01-04 09:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,310,0.5,16093,,False,9.4,2.2,1024.2,0.0,,
2020-01-04 10:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,350,0.5,16093,,False,7.8,1.7,1024.8,0.0,,
2020-01-04 11:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,340,0.5,16093,,False,7.2,1.7,1025.5,0.0,,
2020-01-04 12:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,320,0.5,16093,,False,7.8,1.7,1026.5,0.0,,
2020-01-04 13:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,300,0.5,16093,,False,7.2,1.7,1027.4,0.0,,
2020-01-04 14:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,10.0,2.8,1028.6,0.0,,
2020-01-04 15:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,330,0.5,16093,,False,13.9,2.8,1029.6,0.0,,
2020-01-04 16:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,310,0.5,16093,,False,16.1,1.7,1029.5,0.0,,
2020-01-04 17:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,240,0.5,16093,,False,17.2,1.7,1028.8,0.0,,
2020-01-04 18:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,290,0.5,16093,,False,18.3,0.6,1027.8,0.0,,
2020-01-04 19:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,280,0.5,16093,,False,19.4,0.0,1026.9,0.0,,
2020-01-04 20:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,290,0.5,16093,,False,20.6,0.0,1026.4,0.0,,
2020-01-04 21:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,300,0.5,16093,,False,20.0,0.6,1026.5,0.0,,
2020-01-04 22:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,310,0.5,16093,,False,19.4,1.1,1027.0,0.0,,
2020-01-04 23:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,18.3,1.1,1027.4,0.0,,
2020-01-05 00:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,13.9,3.3,1027.8,0.0,,
2020-01-05 01:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,180,0.5,16093,,False,15.6,1.7,1028.2,0.0,,
2020-01-05 02:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,200,0.5,16093,,False,11.7,5.0,1028.7,0.0,,
2020-01-05 03:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,210,0.5,16093,,False,10.0,6.1,1029.0,0.0,,
2020-01-05 04:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,210,0.5,16093,,False,10.6,6.1,1029.0,0.0,,
2020-01-05 05:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,,,True,,,,,,0.0
2020-01-05 06:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,9.4,6.1,1028.7,0.0,,
2020-01-05 07:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,200,0.5,16093,,False,8.3,6.1,1028.4,0.0,,
2020-01-05 08:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,200,0.5,16093,,False,8.3,6.1,1028.2,0.0,,
2020-01-05 09:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,210,0.5,16093,,False,8.9,6.7,1028.4,0.0,,
2020-01-05 10:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,190,0.5,16093,,False,8.9,6.7,1028.1,0.0,,
2020-01-05 11:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,7.8,6.1,1028.5,0.0,,
2020-01-05 12:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,7.2,5.0,1029.0,0.0,,
2020-01-05 13:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,7.2,6.1,1028.8,0.0,,
2020-01-05 14:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,210,0.5,16093,,False,11.7,9.4,1029.3,0.0,,
2020-01-05 15:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,230,0.5,16093,,False,16.1,10.0,1030.1,0.0,,
2020-01-05 16:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,220,0.5,16093,,False,19.4,8.9,1029.4,0.0,,
2020-01-05 17:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,230,0.5,16093,,False,21.1,7.2,1027.9,0.0,,
2020-01-05 18:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,210,0.5,16093,,False,22.2,6.1,1026.2,0.0,,
2020-01-05 19:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,220,0.5,16093,,False,23.3,5.6,1025.1,0.0,,
2020-01-05 20:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,190,0.5,16093,,False,23.3,6.7,1024.7,0.0,,
2020-01-05 21:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,210,0.5,16093,,False,23.3,5.6,1024.4,0.0,,
2020-01-05 22:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,210,0.5,16093,,False,21.7,6.1,1024.6,0.0,,
2020-01-05 23:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,190,0.5,16093,,False,18.3,7.2,1024.4,0.0,,
2020-01-06 00:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,190,0.5,16093,,False,17.2,8.3,1024.6,0.0,,
2020-01-06 01:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,200,0.5,16093,,False,14.4,8.3,1024.9,0.0,,
2020-01-06 02:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,190,0.5,16093,,False,13.9,8.3,1024.6,0.0,,
2020-01-06 03:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,190,0.5,16093,,False,12.8,8.3,1024.6,0.0,,
2020-01-06 04:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,180,0.5,16093,,False,11.7,7.8,1024.1,0.0,,
2020-01-06 05:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,,,True,,,,,,0.0
2020-01-06 06:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,180,0.5,16093,,False,11.7,8.9,1023.1,0.0,,
2020-01-06 07:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,190,0.5,16093,,False,11.1,8.9,1022.8,0.0,,
2020-01-06 08:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,190,0.5,16093,,False,11.1,8.9,1022.5,0.0,,
2020-01-06 09:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,180,0.5,16093,,False,10.6,8.9,1022.0,0.0,,
2020-01-06 10:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,200,0.5,16093,,False,11.1,9.4,1021.6,0.0,,
2020-01-06 11:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,210,0.5,16093,,False,11.1,10.0,1021.6,0.0,,
2020-01-06 12:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,11.7,10.0,1022.1,0.0,,
2020-01-06 13:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,10.6,10.0,1022.5,0.0,,
2020-01-06 14:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,13.9,12.2,1022.9,0.0,,
2020-01-06 15:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,220,0.5,16093,,False,17.8,12.8,1023.5,0.0,,
2020-01-06 16:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,220,0.5,16093,,False,20.6,12.2,1022.9,0.0,,
2020-01-06 17:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,220,0.5,16093,7620,False,21.7,12.2,1021.4,0.0,,
2020-01-06 18:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,190,0.5,16093,7620,False,22.8,11.7,1019.8,0.0,,
2020-01-06 19:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,240,0.5,16093,7620,False,23.9,11.1,1019.0,0.0,,
2020-01-06 20:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,220,0.5,16093,7620,False,23.3,11.7,1018.7,0.0,,
2020-01-06 21:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,240,0.5,16093,,False,23.3,11.1,1018.7,0.0,,
2020-01-06 22:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,210,0.5,16093,7620,False,22.8,11.7,1018.7,0.0,,
2020-01-06 23:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,210,0.5,16093,,False,20.0,11.7,1019.0,0.0,,
2020-01-07 00:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,210,0.5,16093,7620,False,18.3,11.7,1019.9,0.0,,
2020-01-07 01:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,230,0.5,16093,7620,False,17.8,11.7,1021.0,0.0,,
2020-01-07 02:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,210,0.5,16093,7620,False,17.2,12.2,1021.5,0.0,,
2020-01-07 03:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,7620,False,17.2,12.2,1022.4,0.0,,
2020-01-07 04:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,270,0.5,16093,7620,False,16.1,12.2,1023.3,0.0,,
2020-01-07 05:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,,,True,,,,,,0.0
2020-01-07 06:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,360,0.5,16093,1280,False,16.7,11.1,1024.6,0.0,,
2020-01-07 07:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,10,0.5,16093,7620,False,16.1,4.4,1025.3,0.0,,
2020-01-07 08:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,360,0.5,16093,7620,False,15.0,3.3,1025.5,0.0,,
2020-01-07 09:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,360,0.5,16093,,False,13.3,2.8,1026.1,0.0,,
2020-01-07 10:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,360,0.5,16093,,False,11.7,1.7,1026.6,0.0,,
2020-01-07 11:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,360,0.5,16093,,False,10.6,1.7,1026.7,0.0,,
2020-01-07 12:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,350,0.5,16093,,False,9.4,1.7,1028.1,0.0,,
2020-01-07 13:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,10,0.5,16093,7620,False,10.6,1.1,1029.3,0.0,,
2020-01-07 14:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,10,0.5,16093,7620,False,11.7,0.6,1030.7,0.0,,
2020-01-07 15:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,20,0.5,16093,,False,14.4,-1.1,1031.5,0.0,,
2020-01-07 16:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,20,0.5,16093,,False,16.7,-3.3,1031.5,0.0,,
2020-01-07 17:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,360,0.5,16093,,False,17.8,-4.4,1030.8,0.0,,
2020-01-07 18:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,30,0.5,16093,,False,18.3,-3.9,1029.5,0.0,,
2020-01-07 19:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,20,0.5,16093,,False,18.3,-4.4,1028.6,0.0,,
2020-01-07 20:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,30,0.5,16093,,False,18.9,-5.0,1028.4,0.0,,
2020-01-07 21:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,360,0.5,16093,,False,18.9,-4.4,1028.5,0.0,,
2020-01-07 22:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,50,0.5,16093,,False,18.3,-5.6,1028.6,0.0,,
2020-01-07 23:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,30,0.5,16093,,False,16.1,-5.0,1028.6,0.0,,
2020-01-08 00:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,160,0.5,16093,,False,13.9,-2.2,1029.1,0.0,,
2020-01-08 01:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,190,0.5,16093,,False,12.8,-2.2,1029.5,0.0,,
2020-01-08 02:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,11.1,-2.2,1029.6,0.0,,
2020-01-08 03:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,10.0,0.6,1029.4,0.0,,
2020-01-08 04:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,8.3,0.0,1029.4,0.0,,
2020-01-08 05:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,,,True,,,,,,0.0
2020-01-08 06:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,7.2,0.6,1028.8,0.0,,
2020-01-08 07:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,5.0,0.0,1028.8,0.0,,
2020-01-08 08:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,5.6,0.6,1028.7,0.0,,
2020-01-08 09:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,5.0,0.0,1028.5,0.0,,
2020-01-08 10:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,4.4,0.0,1028.3,0.0,,
2020-01-08 11:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,,0.9,16093,,False,5.0,-0.6,1028.7,0.0,,
2020-01-08 12:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,80,0.5,16093,,False,5.0,0.0,1029.0,0.0,,
2020-01-08 13:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,80,0.5,16093,7620,False,6.7,0.6,1028.8,0.0,,
2020-01-08 14:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,90,0.5,16093,,False,12.2,7.2,1029.4,0.0,,
2020-01-08 15:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,110,0.5,16093,,False,15.6,7.2,1029.3,0.0,,
2020-01-08 16:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,110,0.5,16093,,False,17.2,6.7,1028.8,0.0,,
2020-01-08 17:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,130,0.5,16093,,False,19.4,7.8,1027.5,0.0,,
2020-01-08 18:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,140,0.5,16093,,False,19.4,7.8,1026.6,0.0,,
2020-01-08 19:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,140,0.5,16093,,False,20.0,8.9,1025.3,0.0,,
2020-01-08 20:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,120,0.5,16093,1097,False,18.9,10.6,1024.8,0.0,,
2020-01-08 21:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,120,0.5,16093,1097,False,18.3,10.0,1024.5,0.0,,
2020-01-08 22:00:00+00:00,KHOU,72244012918,29.63806,-95.28194,13.4,120,0.5,16093,1128,False,17.2,10.6,1024.4,0.0,,
